# ts: 1780645948.2026622
基金代码,基金简称,基金类型,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,手续费
005401,万家潜力价值灵活配置混合C,混合型,2026-06-04,1.4705,1.4705,0.53,1.01,0.5,-4.21,-5.49,-1.91,-12.16,-23.09,-8.68,47.05,0.00%
001875,前海开源沪港深优势精选混合A,混合型,2026-06-04,1.477,2.397,-1.07,-0.27,-6.87,-8.03,-14.13,-1.99,-3.59,-7.05,-12.34,152.23,0.15%
090016,大成消费主题混合A,混合型,2026-06-04,2.0166,2.2736,-1.51,-1.96,-3.42,-1.14,1.51,-2.01,7.11,1.44,-2.43,152.18,0.15%
012268,浙商智多享稳健混合发起式A,混合型,2026-06-04,0.9791,0.9791,-0.24,-0.07,-1.04,-1.93,-2.39,-2.02,0.55,2.06,-2.22,-2.09,0.10%
013110,华夏优势价值一年持有混合C,混合型,2026-06-04,0.884,0.884,-0.76,-0.54,-2.48,-2.62,-5.44,-2.03,-10.81,-10.25,-3.99,-11.6,0.00%
010394,工银健康生活混合C,混合型,2026-06-04,0.6941,0.6941,-1.08,-4.34,-14.4,-2.42,-15.37,-2.06,15.41,-10.91,-10.02,-30.59,0.00%
013758,泰信均衡价值混合C,混合型,2026-06-04,0.6448,0.6448,-1.42,-0.34,-5.81,-12.92,-6.79,-2.07,3.77,-17.8,-7.46,-35.52,0.00%
014107,博时品质生活混合A,混合型,2026-06-04,0.641,0.641,-1.08,0.96,-6.41,-7.25,-11.71,-2.09,-4.17,-11.74,-12.08,-35.9,0.15%
016754,方正富邦均衡精选混合A,混合型,2026-06-04,0.9649,0.9649,-0.88,-1.59,-3.95,-3.88,-2.56,-2.09,2.65,-3.5,-2.81,-3.51,0.15%
970067,兴证资管金麒麟消费升级混合A,混合型,2026-06-04,0.7571,0.7571,-1.2,-2.11,-8.43,-7.72,-8.15,-2.13,-1.28,-9.22,-7.92,-24.29,0.12%
012889,工银兴瑞一年持有期混合C,混合型,2026-06-04,0.679,0.679,-1.14,-3.96,-13.91,-1.77,-14.77,-2.15,16.09,-9.49,-9.49,-32.1,0.00%
009333,博时恒裕持有期混合C,混合型,2026-06-04,0.9427,0.9427,0.2,0.43,-0.04,-2.45,-2.15,-2.18,-3.23,0.08,-1.72,-5.73,0.00%
014404,中欧多元价值三年持有混合A,混合型,2026-06-04,0.9081,0.9081,-1.81,-0.8,-12.68,-15.24,-19.66,-2.2,22.93,4.86,-18.18,-9.19,0.15%
010669,工银优选对冲灵活配置混合发起C,混合型,2026-06-04,0.9755,0.9755,-0.1,-0.85,0.18,0.41,0.63,-2.21,-4.12,nan,0.45,-2.45,0.00%
015554,融通价值成长混合C,混合型,2026-06-04,1.1239,1.1239,-1.77,-3.34,-13.43,-8.77,-5.08,-2.22,16.36,5.23,-5.32,12.39,0.00%
006231,国融融君混合A,混合型,2026-06-04,0.947,1.047,-1.62,-5.6,-12.22,-11.96,-2.81,-2.25,-2.21,-19.96,-3.15,3.14,0.12%
019414,长城消费增值混合C,混合型,2026-06-04,1.0111,1.0111,-0.62,-5.13,-7.33,-9.57,-4.3,-2.27,-5.85,nan,-7.32,-7.62,0.00%
180012,银华富裕主题混合A,混合型,2026-06-04,4.2455,5.1985,-1.23,1.04,-4.72,-4.43,-4.7,-2.29,-3.7,2.26,-5.8,760.93,0.15%
011871,前海开源沪港深优势精选混合C,混合型,2026-06-04,0.586,0.586,-1.18,-0.34,-6.98,-8.15,-14.33,-2.33,-4.56,-8.44,-12.54,-41.4,0.00%
011429,前海开源民裕进取,混合型,2026-06-04,0.7346,0.7346,-1.17,3.3,-2.98,-9.44,-4.89,-2.34,-4.81,-2.03,-3.42,-26.54,0.15%
002662,前海开源沪港深大消费混合A,混合型,2026-06-04,2.087,2.087,-0.81,1.41,-3.02,-5.48,-10.39,-2.39,16.14,7.41,-9.5,108.7,0.15%
017773,大成消费主题混合C,混合型,2026-06-04,1.9915,1.9915,-1.51,-1.96,-3.46,-1.24,1.3,-2.4,6.25,0.23,-2.6,-3.18,0.00%
011775,格林鑫悦一年持有期混合A,混合型,2026-06-04,0.9037,0.9037,-0.39,-1.4,-2.96,-1.05,-0.32,-2.41,1.05,0.33,0.44,-9.63,0.10%
011335,银河医药混合A,混合型,2026-06-04,0.5418,0.5418,-1.62,-4.55,-10.81,-8.8,-3.56,-2.43,8.43,-14.27,-2.97,-45.82,0.15%
006232,国融融君混合C,混合型,2026-06-04,0.9256,1.0256,-1.63,-5.61,-12.24,-12.0,-2.91,-2.45,-2.65,-20.49,-3.23,0.86,0.00%
019730,华夏国企红利混合发起式C,混合型,2026-06-04,1.0545,1.0545,-0.98,0.02,-3.68,-6.34,-9.33,-2.46,1.67,nan,-7.08,5.45,0.00%
009649,嘉实精选平衡混合A,混合型,2026-06-04,1.2477,1.2477,-0.84,-2.1,-6.73,-8.62,-7.95,-2.48,-0.29,-3.38,-8.1,24.77,0.08%
002663,前海开源沪港深大消费混合C,混合型,2026-06-04,2.063,2.063,-0.82,1.38,-3.05,-5.54,-10.46,-2.5,15.96,7.17,-9.56,106.3,0.15%
005520,国投瑞银创新医疗混合A,混合型,2026-06-04,0.9257,0.9257,-1.48,-3.9,-13.9,-5.23,-16.25,-2.53,8.87,-4.89,-9.37,-7.43,0.15%
161616,融通医疗保健行业混合A/B,混合型,2026-06-04,1.52,1.884,-0.59,-2.06,-9.95,-6.98,-5.88,-2.56,-9.47,-22.69,-6.46,110.35,0.15%
014405,中欧多元价值三年持有混合C,混合型,2026-06-04,0.8924,0.8924,-1.8,-0.8,-12.72,-15.32,-19.82,-2.59,21.95,3.6,-18.32,-10.76,0.00%
970069,兴证资管金麒麟消费升级混合C,混合型,2026-06-04,0.7394,0.7394,-1.19,-2.11,-8.47,-7.82,-8.37,-2.61,-2.25,-10.56,-8.1,-26.06,0.00%
673120,西部利得新富混合A,混合型,2026-06-04,1.11,1.399,0.18,-0.8,-4.88,-5.21,2.68,-2.63,-14.22,-15.37,2.68,36.08,0.12%
010718,前海开源优质企业6个月持有混合C,混合型,2026-06-04,0.4991,0.4991,-1.11,-0.32,-6.9,-8.02,-13.9,-2.65,-4.7,-9.32,-12.25,-50.09,0.00%
014108,博时品质生活混合C,混合型,2026-06-04,0.6241,0.6241,-1.06,0.95,-6.46,-7.38,-11.96,-2.67,-5.3,-13.33,-12.3,-37.59,0.00%
015127,长城产业成长混合A,混合型,2026-06-04,0.8974,0.8974,-1.0,-0.1,-5.04,-4.99,-6.72,-2.69,6.77,4.12,-6.3,-10.27,0.15%
016755,方正富邦均衡精选混合C,混合型,2026-06-04,0.9467,0.9467,-0.88,-1.6,-4.01,-4.02,-2.86,-2.69,1.44,-5.31,-3.06,-5.33,0.00%
019309,中航恒宇港股通价值优选混合发起A,混合型,2026-06-04,0.9757,0.9757,-1.2,-3.99,-19.28,-8.69,-14.08,-2.71,3.56,nan,-10.57,-2.43,0.15%
011248,嘉实品质回报混合,混合型,2026-06-04,0.6372,0.6372,-1.24,0.03,-3.48,-1.36,-6.46,-2.76,0.38,-7.6,-5.21,-36.28,0.15%
012269,浙商智多享稳健混合发起式C,混合型,2026-06-04,0.9654,0.9654,-0.25,-0.08,-1.07,-2.0,-3.03,-2.79,-0.13,1.11,-2.85,-3.46,0.00%
011776,格林鑫悦一年持有期混合C,混合型,2026-06-04,0.8859,0.8859,-0.37,-1.39,-2.99,-1.14,-0.51,-2.8,0.26,-0.86,0.28,-11.41,0.00%
006252,永赢消费主题A,混合型,2026-06-04,1.7129,1.7129,-1.48,-1.27,-9.59,-15.7,-15.34,-2.82,0.39,-25.8,-14.06,71.29,0.15%
009650,嘉实精选平衡混合C,混合型,2026-06-04,1.2166,1.2166,-0.85,-2.1,-6.77,-8.71,-8.13,-2.87,-1.09,-4.52,-8.25,21.66,0.00%
015233,银华富裕主题混合C,混合型,2026-06-04,4.1719,4.1719,-1.23,1.03,-4.78,-4.57,-4.97,-2.87,-4.84,0.46,-6.04,-1.0,0.00%
006274,圆信永丰医药健康A,混合型,2026-06-04,1.7207,2.0507,-1.42,-5.94,-12.3,-9.45,-9.49,-2.88,45.9,19.45,-8.44,102.36,0.15%
021427,国泰优质精选混合A,混合型,2026-06-04,1.0304,1.0304,-1.57,1.07,-4.57,-2.24,-13.37,-2.9,nan,nan,-10.49,3.04,0.15%
021546,国投瑞银创新医疗混合C,混合型,2026-06-04,0.9182,0.9182,-1.48,-3.91,-13.94,-5.33,-16.42,-2.92,8.0,nan,-9.53,7.96,0.00%
023103,圆信永丰医药健康C,混合型,2026-06-04,1.9017,2.0317,-1.42,-5.94,-12.32,-9.48,-9.54,-2.98,nan,nan,-8.48,17.33,0.00%
006253,永赢消费主题C,混合型,2026-06-04,1.6851,1.6851,-1.48,-1.28,-9.6,-15.74,-15.42,-3.01,-0.01,-26.24,-14.13,68.51,0.00%
015041,西部利得新富混合C,混合型,2026-06-04,1.095,1.38,0.18,-0.82,-4.87,-5.36,2.43,-3.01,-14.98,-16.38,2.43,-30.74,0.00%
020193,天弘金融优选混合发起A,混合型,2026-06-04,1.3199,1.3199,-1.18,-1.37,-6.29,-7.45,-8.42,-3.05,nan,nan,-10.55,31.99,0.12%
009275,融通医疗保健行业混合C,混合型,2026-06-04,1.473,1.473,-0.61,-2.13,-10.02,-7.12,-6.18,-3.09,-10.46,-23.92,-6.71,-17.29,0.00%
002174,东方互联网嘉混合,混合型,2026-06-04,1.0955,1.0955,-1.15,-0.37,-5.14,-8.94,-12.76,-3.14,13.87,7.32,-16.49,9.55,0.15%
009965,宝盈祥琪混合A,混合型,2026-06-04,0.8833,0.8833,-0.11,-1.45,-2.8,-2.87,-2.45,-3.14,-6.71,-2.77,-2.71,-11.67,0.08%
015666,银河医药混合C,混合型,2026-06-04,0.5248,0.5248,-1.61,-4.55,-10.87,-8.98,-3.94,-3.21,6.71,-16.3,-3.3,-18.41,0.00%
000567,广发聚祥灵活混合,混合型,2026-06-04,1.768,1.768,-0.34,-0.11,-2.48,-4.02,-4.79,-3.23,-7.92,-13.84,-4.38,76.8,0.15%
019727,国泰招享添利六个月持有混合发起A,混合型,2026-06-04,1.0767,1.0767,-0.18,-0.13,-1.17,-2.29,-2.57,-3.26,5.22,nan,-2.75,7.67,1.00%
015128,长城产业成长混合C,混合型,2026-06-04,0.8759,0.8759,-1.01,-0.11,-5.09,-5.13,-7.0,-3.27,5.43,2.22,-6.53,-12.42,0.00%
015412,西部利得数字产业混合A,混合型,2026-06-04,1.3552,1.3552,0.71,-5.71,3.36,-2.01,-0.54,-3.31,55.32,14.55,-1.05,35.52,0.15%
013220,中欧新兴价值一年持有混合A,混合型,2026-06-04,0.8847,0.8847,-1.8,-0.84,-12.61,-15.23,-20.25,-3.37,20.78,3.33,-18.56,-11.53,0.15%
001902,前海开源沪港深隆鑫混合C,混合型,2026-06-04,1.059,1.649,-1.67,0.57,-4.68,-8.39,-5.61,-3.38,-2.67,2.92,-3.2,67.38,0.00%
021428,国泰优质精选混合C,混合型,2026-06-04,1.0217,1.0217,-1.57,1.05,-4.61,-2.37,-13.59,-3.39,nan,nan,-10.69,2.17,0.00%
009966,宝盈祥琪混合C,混合型,2026-06-04,0.8723,0.8723,-0.13,-1.46,-2.83,-2.94,-2.6,-3.42,-7.26,-3.65,-2.84,-12.77,0.00%
020194,天弘金融优选混合发起C,混合型,2026-06-04,1.3143,1.3143,-1.19,-1.37,-6.33,-7.54,-8.6,-3.42,nan,nan,-10.7,31.43,0.00%
001901,前海开源沪港深隆鑫混合A,混合型,2026-06-04,1.015,1.625,-1.74,0.59,-4.69,-8.39,-5.93,-3.43,-2.59,1.7,-3.52,65.38,0.15%
001903,光大欣鑫混合A,混合型,2026-06-04,1.833,2.34,-1.29,0.6,-5.86,-7.98,-9.84,-3.48,17.73,13.85,-12.63,155.18,0.08%
008723,永赢鑫享混合A,混合型,2026-06-04,1.1248,1.1763,0.18,0.46,1.51,1.32,2.72,-3.48,5.76,5.11,2.35,17.95,0.08%
011273,泰信景气驱动12个月持有混合A,混合型,2026-06-04,0.589,0.589,-1.96,-0.2,-8.11,-12.38,-7.13,-3.49,1.57,-18.53,-7.49,-41.1,0.15%
019728,国泰招享添利六个月持有混合发起C,混合型,2026-06-04,1.0689,1.0689,-0.18,-0.13,-1.19,-2.37,-2.71,-3.55,4.59,nan,-2.88,6.89,0.00%
020491,万家医药量化选股混合发起式A,混合型,2026-06-04,1.0542,1.0542,-1.18,-4.07,-9.09,-3.91,-7.92,-3.56,22.2,nan,-6.31,5.42,0.15%
012366,摩根安荣回报混合A,混合型,2026-06-04,1.0263,1.0263,-0.9,-0.43,-1.7,-3.06,-4.37,-3.6,1.05,0.81,-4.94,2.63,0.80%
011503,建信智能生活混合,混合型,2026-06-04,0.9132,0.9132,0.05,-2.75,-4.47,-6.7,-12.98,-3.61,39.78,13.72,-11.84,-8.68,0.15%
001904,光大欣鑫混合C,混合型,2026-06-04,1.432,1.658,-1.31,0.63,-5.85,-8.03,-9.88,-3.63,17.38,13.47,-12.68,73.19,0.00%
009999,东方中国红利混合,混合型,2026-06-04,0.8066,0.8066,0.16,2.71,-1.27,-7.32,-1.41,-3.66,-2.34,-6.86,0.06,-19.34,0.15%
015413,西部利得数字产业混合C,混合型,2026-06-04,1.3342,1.3342,0.7,-5.71,3.31,-2.11,-0.74,-3.7,54.1,13.19,-1.22,33.42,0.00%
004794,富荣福鑫混合A,混合型,2026-06-04,0.7037,0.8067,-2.6,-2.66,-14.37,-20.46,-5.68,-3.72,-7.78,-28.47,-11.68,-22.48,0.15%
005585,银河文体娱乐混合A,混合型,2026-06-04,1.0425,1.0425,-1.3,-2.56,1.51,-1.57,-0.48,-3.74,13.87,-38.88,-5.54,4.25,0.15%
019310,中航恒宇港股通价值优选混合发起C,混合型,2026-06-04,0.9981,0.9981,-1.21,-3.99,-19.28,-8.77,-14.74,-3.75,6.35,nan,-11.21,-0.19,0.00%
019987,万家红利量化选股混合发起式A,混合型,2026-06-04,0.9202,0.9202,-0.4,-2.74,-8.1,-13.33,-11.01,-3.75,-5.7,nan,-11.0,-7.98,0.15%
022597,富国红利质选混合A,混合型,2026-06-04,0.9675,0.9675,-1.32,1.33,-4.54,-7.69,-4.58,-3.77,nan,nan,-2.89,-3.25,0.15%
004795,富荣福鑫混合C,混合型,2026-06-04,0.7015,0.8045,-2.6,-2.66,-14.38,-20.47,-5.73,-3.81,-7.96,-28.69,-11.73,-22.73,0.00%
018648,永赢鑫享混合C,混合型,2026-06-04,1.1121,1.1121,0.18,0.46,1.47,1.22,2.53,-3.84,4.97,nan,2.18,4.99,0.00%
012159,财通资管健康产业混合A,混合型,2026-06-04,0.9711,0.9711,0.01,-4.86,-6.89,1.92,-9.5,-3.86,4.98,-16.32,-4.38,-2.89,0.15%
001179,德邦大健康灵活配置混合A,混合型,2026-06-04,1.1762,1.3928,-0.86,-1.34,-10.68,-13.14,-6.15,-3.91,0.37,-23.35,-8.67,38.58,0.15%
011274,泰信景气驱动12个月持有混合C,混合型,2026-06-04,0.574,0.574,-1.96,-0.23,-8.16,-12.47,-7.36,-3.98,0.56,-19.74,-7.69,-42.6,0.00%
002054,中银新财富混合A,混合型,2026-06-04,1.0083,1.5556,-1.51,0.04,-3.32,-6.52,-8.6,-3.99,-1.26,7.4,-6.63,67.18,0.10%
012367,摩根安荣回报混合C,混合型,2026-06-04,1.0063,1.0063,-0.91,-0.44,-1.75,-3.17,-4.57,-3.99,0.25,-0.4,-5.09,0.63,0.00%
011333,鹏华品质优选混合A,混合型,2026-06-04,0.85,0.85,-1.3,0.32,-6.34,-7.06,-10.05,-4.01,8.75,15.11,-9.56,-15.0,0.15%
003715,宝盈消费主题混合,混合型,2026-06-04,1.9436,1.9436,-1.91,-3.23,-6.6,-3.99,-6.0,-4.02,-1.71,10.26,-6.25,94.36,0.15%
020492,万家医药量化选股混合发起式C,混合型,2026-06-04,1.0417,1.0417,-1.19,-4.07,-9.13,-4.04,-8.16,-4.04,20.99,nan,-6.51,4.17,0.00%
002056,中银新财富混合C,混合型,2026-06-04,1.0054,1.5347,-1.52,0.03,-3.33,-6.54,-8.65,-4.08,-1.46,7.1,-6.67,64.13,0.00%
020848,尚正正泰平衡配置混合发起A,混合型,2026-06-04,1.0114,1.0114,-0.76,0.39,-3.65,-3.19,-9.82,-4.09,nan,nan,-8.32,1.14,0.10%
018484,财通资管医疗保健混合A,混合型,2026-06-04,0.9888,0.9888,0.08,-4.44,-4.38,2.74,-7.61,-4.1,6.49,nan,-3.51,-1.12,0.15%
018690,德邦大健康灵活配置混合C,混合型,2026-06-04,1.142,1.142,-0.86,-1.35,-10.7,-13.2,-6.26,-4.14,-2.24,nan,-8.76,-26.26,0.00%
162605,景顺长城鼎益混合(LOF)A,混合型,2026-06-04,1.734,4.675,1.4,0.29,3.77,3.03,-4.62,-4.15,-14.67,-22.66,-2.69,1198.74,0.15%
013221,中欧新兴价值一年持有混合C,混合型,2026-06-04,0.8517,0.8517,-1.8,-0.85,-12.68,-15.41,-20.57,-4.15,18.87,0.86,-18.83,-14.83,0.00%
003413,华泰柏瑞新经济沪港深混合A,混合型,2026-06-04,1.4063,1.4063,-1.57,1.3,-2.31,0.79,-11.03,-4.2,39.83,0.82,-8.26,40.63,0.15%
021308,鹏华创新医药混合A,混合型,2026-06-04,1.224,1.224,-0.7,-2.31,-10.72,-1.98,-1.38,-4.2,22.4,nan,2.32,22.4,0.15%
163001,长信医疗保健混合(LOF)A,混合型,2026-06-04,1.25,1.79,-1.11,-6.44,-12.59,-3.4,-12.28,-4.21,0.56,-14.68,-10.39,98.21,0.15%
019988,万家红利量化选股混合发起式C,混合型,2026-06-04,0.9086,0.9086,-0.39,-2.74,-8.14,-13.43,-11.22,-4.23,-6.64,nan,-11.18,-9.14,0.00%
012160,财通资管健康产业混合C,混合型,2026-06-04,0.9538,0.9538,0.02,-4.86,-6.93,1.83,-9.67,-4.24,4.16,-17.32,-4.53,-4.62,0.00%
011403,融通鑫新成长混合A,混合型,2026-06-04,1.2001,1.2001,-1.66,-3.23,-12.89,-5.62,-4.8,-4.36,12.31,-5.73,-4.69,20.01,0.15%
001030,天弘云端生活优选混合A,混合型,2026-06-04,1.1262,1.1262,-1.55,-1.71,-6.91,-7.73,-8.84,-4.39,1.72,-0.43,-10.14,12.62,0.15%
022598,富国红利质选混合C,混合型,2026-06-04,0.9605,0.9605,-1.32,1.33,-4.59,-7.82,-4.86,-4.39,nan,nan,-3.14,-3.95,0.00%
018105,中欧聚优港股通混合发起A,混合型,2026-06-04,1.0869,1.0869,-1.12,-1.0,-5.1,-4.17,-4.12,-4.4,24.97,15.42,-7.16,8.69,0.15%
006759,银河乐活优萃混合A,混合型,2026-06-04,0.9018,0.9018,-0.35,-2.28,-5.53,-3.71,-6.32,-4.45,-6.24,-18.3,-7.56,-9.82,0.15%
019952,平安价值远见混合A,混合型,2026-06-04,1.2401,1.2401,-1.68,-2.65,-8.57,-7.45,-10.06,-4.47,19.78,nan,-9.11,24.01,0.15%
020849,尚正正泰平衡配置混合发起C,混合型,2026-06-04,1.005,1.005,-0.77,0.38,-3.69,-3.29,-10.0,-4.47,nan,nan,-8.49,0.5,0.00%
018485,财通资管医疗保健混合C,混合型,2026-06-04,0.9776,0.9776,0.07,-4.45,-4.42,2.65,-7.79,-4.49,5.64,nan,-3.68,-2.24,0.00%
015667,银河文体娱乐混合C,混合型,2026-06-04,1.0094,1.0094,-1.29,-2.58,1.43,-1.76,-0.86,-4.5,12.07,-40.34,-5.86,-19.15,0.00%
008838,德邦量化对冲混合A,混合型,2026-06-04,0.8552,0.8552,-0.11,-0.23,-0.5,-1.19,-0.96,-4.53,-6.0,-5.51,-1.14,-14.48,0.15%
010405,惠升医药健康6个月持有期混合,混合型,2026-06-04,0.6247,0.6247,-0.68,-5.02,-9.73,0.5,-10.22,-4.54,7.15,-10.32,-5.41,-37.53,0.12%
290002,泰信先行策略混合,混合型,2026-06-04,0.5177,2.1967,-2.08,-1.97,-8.76,-14.5,-10.54,-4.57,2.13,-20.18,-11.53,132.23,0.15%
013154,长信医疗保健混合(LOF)C,混合型,2026-06-04,1.227,1.227,-1.13,-6.41,-12.54,-3.46,-12.42,-4.59,-0.24,-15.73,-10.5,-48.47,0.00%
018600,景顺长城鼎益混合(LOF)C,混合型,2026-06-04,1.703,1.703,1.43,0.29,3.71,2.9,-4.86,-4.7,-15.65,nan,-2.91,-25.14,0.00%
017911,华泰柏瑞新经济沪港深混合C,混合型,2026-06-04,1.2731,1.2731,-1.57,1.29,-2.35,0.66,-11.28,-4.74,27.46,-8.61,-8.47,-24.17,0.00%
008839,德邦量化对冲混合C,混合型,2026-06-04,0.8419,0.8419,-0.09,-0.23,-0.52,-1.25,-1.08,-4.76,-6.47,-6.23,-1.24,-15.81,0.00%
011334,鹏华品质优选混合C,混合型,2026-06-04,0.8146,0.8146,-1.3,0.31,-6.4,-7.25,-10.39,-4.76,7.03,12.37,-9.85,-18.54,0.00%
021309,鹏华创新医药混合C,混合型,2026-06-04,1.2086,1.2086,-0.7,-2.32,-10.76,-2.11,-1.66,-4.76,20.87,nan,2.08,20.86,0.00%
015462,天弘云端生活优选混合C,混合型,2026-06-04,0.8757,0.8757,-1.55,-1.73,-6.95,-7.83,-9.03,-4.78,0.89,-1.64,-10.3,-12.43,0.00%
011404,融通鑫新成长混合C,混合型,2026-06-04,1.1718,1.1718,-1.65,-3.24,-12.94,-5.74,-5.04,-4.83,11.12,-7.19,-4.9,17.18,0.00%
017827,兴全欣越混合C,混合型,2026-06-04,1.1061,1.1061,-0.87,-1.29,-4.28,-7.92,-6.17,-4.86,9.59,9.43,-6.18,10.61,0.00%
018106,中欧聚优港股通混合发起C,混合型,2026-06-04,1.0659,1.0659,-1.13,-1.01,-5.15,-4.32,-4.4,-4.97,23.43,13.29,-7.39,6.59,0.00%
021027,太平医疗创新混合发起式A,混合型,2026-06-04,1.1495,1.1495,-1.27,-4.72,-9.96,-3.65,-14.76,-4.98,14.95,nan,-9.14,14.95,0.15%
018871,银河乐活优萃混合C,混合型,2026-06-04,0.8864,0.8864,-0.36,-2.28,-5.59,-3.85,-6.6,-5.03,-7.37,nan,-7.79,-21.12,0.00%
019953,平安价值远见混合C,混合型,2026-06-04,1.2252,1.2252,-1.69,-2.65,-8.62,-7.59,-10.33,-5.05,18.57,nan,-9.35,22.52,0.00%
016287,大成消费机遇混合A,混合型,2026-06-04,0.9558,0.9558,-0.91,-1.1,-8.26,-0.39,-8.05,-5.07,6.77,-0.24,-5.83,-4.42,0.15%
005865,浦银安盛量化多策略混合A,混合型,2026-06-04,1.1092,1.3892,-0.46,-6.97,-10.74,-6.57,-8.42,-5.11,-5.69,-4.78,-9.67,37.55,0.15%
000251,工银金融地产混合A,混合型,2026-06-04,2.704,3.748,-1.17,0.52,-6.44,-5.85,-5.29,-5.12,18.29,17.82,-7.9,340.46,0.15%
519001,银华价值优选混合,混合型,2026-06-04,1.6596,5.5848,-0.96,-2.65,-5.73,-7.93,-9.97,-5.12,0.45,-23.88,-9.65,537.67,0.15%
006181,格林伯锐灵活配置A,混合型,2026-06-04,0.7155,0.7155,-3.35,-8.2,-3.39,-8.08,-5.93,-5.12,19.33,-5.07,-5.87,-28.45,0.12%
011069,工银成长精选混合A,混合型,2026-06-04,0.6621,0.6621,0.08,-3.51,-8.57,1.56,-13.41,-5.24,13.63,-11.86,-5.86,-33.79,0.15%
006182,格林伯锐灵活配置C,混合型,2026-06-04,0.7064,0.7064,-3.35,-8.2,-3.42,-8.12,-6.01,-5.27,18.96,-5.5,-5.94,-29.36,0.00%
002598,平安消费精选混合A,混合型,2026-06-04,0.9378,0.7563,-1.14,-1.17,-10.39,-13.05,-17.41,-5.34,2.2,-22.19,-19.34,-24.37,0.15%
020558,工银健康产业混合A,混合型,2026-06-04,1.2203,1.2203,-1.21,-4.22,-16.35,-5.29,-16.79,-5.35,nan,nan,-11.92,22.03,0.15%
005866,浦银安盛量化多策略混合C,混合型,2026-06-04,1.0185,1.2685,-0.45,-6.97,-10.77,-6.66,-8.59,-5.48,-6.73,-6.6,-9.81,25.22,0.00%
021028,太平医疗创新混合发起式C,混合型,2026-06-04,1.138,1.138,-1.27,-4.73,-10.01,-3.78,-15.01,-5.53,13.8,nan,-9.37,13.8,0.00%
021904,中银ESG主题混合发起A,混合型,2026-06-04,1.0175,1.0175,1.88,-0.81,8.33,6.21,1.72,-5.59,nan,nan,3.92,1.75,0.15%
016288,大成消费机遇混合C,混合型,2026-06-04,0.9357,0.9357,-0.91,-1.11,-8.32,-0.54,-8.33,-5.65,5.5,-2.02,-6.07,-6.43,0.00%
010696,工银金融地产混合C,混合型,2026-06-04,2.588,2.588,-1.15,0.5,-6.5,-5.99,-5.58,-5.69,16.84,15.69,-8.13,-2.52,0.00%
015915,永赢医药创新智选混合发起A,混合型,2026-06-04,1.4207,1.4207,-1.37,-6.05,-15.72,-0.51,-18.46,-5.71,55.85,37.53,-10.34,42.07,0.10%
009010,华夏兴阳一年持有混合,混合型,2026-06-04,0.7526,0.7526,-1.26,-2.29,-2.98,-4.49,-6.37,-5.74,-8.67,-19.48,-7.77,-24.74,0.15%
005689,中银医疗保健混合A,混合型,2026-06-04,2.3347,2.7982,-0.9,-4.83,-14.19,-0.74,-14.55,-5.79,38.85,37.21,-8.4,200.93,0.15%
011070,工银成长精选混合C,混合型,2026-06-04,0.6417,0.6417,0.08,-3.53,-8.63,1.41,-13.67,-5.83,12.26,-13.45,-6.1,-35.83,0.00%
004694,天弘策略精选混合A,混合型,2026-06-04,0.942,0.942,-1.1,-2.08,-5.98,-6.96,-6.43,-5.91,-4.01,-1.74,-6.86,-5.8,0.10%
020559,工银健康产业混合C,混合型,2026-06-04,1.2077,1.2077,-1.21,-4.24,-16.4,-5.43,-17.04,-5.92,nan,nan,-12.15,20.77,0.00%
022521,中欧农业产业混合发起A,混合型,2026-06-04,1.0791,1.0791,-0.95,-0.14,-13.97,-17.78,-14.4,-5.92,nan,nan,-18.85,7.91,0.15%
002599,平安消费精选混合C,混合型,2026-06-04,0.9012,0.7262,-1.14,-1.18,-10.44,-13.19,-17.66,-5.94,0.91,-23.65,-19.54,-27.38,0.00%
002264,华夏乐享健康混合A,混合型,2026-06-04,1.63,1.63,-0.49,-3.72,-9.94,1.18,-9.14,-5.94,9.84,-2.34,-5.45,63.0,0.15%
010429,中欧睿见混合A,混合型,2026-06-04,0.839,0.839,-1.31,0.56,-6.78,-10.32,-9.65,-5.96,-0.62,-24.69,-9.19,-16.11,0.15%
021905,中银ESG主题混合发起C,混合型,2026-06-04,1.0108,1.0108,1.87,-0.81,8.28,6.1,1.51,-5.97,nan,nan,3.74,1.08,0.00%
004942,格林伯元灵活配置A,混合型,2026-06-04,0.8331,0.8331,-1.06,-0.41,-10.9,-22.1,-19.12,-6.01,-23.62,-32.93,-21.05,-16.69,0.12%
673071,西部利得新动力混合A,混合型,2026-06-04,1.9682,2.1812,-3.4,-2.76,-17.0,-35.41,5.13,-6.03,12.29,11.84,2.9,138.74,0.12%
003284,中邮医药健康混合A,混合型,2026-06-04,1.9214,1.9214,-1.21,-5.12,-11.76,-2.44,-13.94,-6.05,5.64,-10.34,-7.27,92.12,0.15%
018818,鑫元数字经济混合发起式A,混合型,2026-06-04,1.2123,1.2557,-0.57,2.35,-3.05,-5.75,-13.38,-6.05,31.39,nan,-11.19,25.04,0.15%
233008,大摩消费领航混合,混合型,2026-06-04,0.6915,0.6915,-0.77,-1.41,-5.55,-3.15,-6.52,-6.06,-17.02,-26.84,-6.17,-30.85,0.15%
