# ts: 1780645794.4138129
基金代码,基金简称,基金类型,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,手续费
008924,建信医疗健康行业股票C,股票型,2026-06-04,1.2474,1.2474,-0.59,-4.32,-12.97,0.13,-14.36,-7.45,18.92,9.1,-5.43,24.74,0.00%
008304,宝盈龙头优选股票C,股票型,2026-06-04,1.178,1.2186,-1.26,-0.87,-5.29,-8.21,-7.2,-7.46,7.65,21.15,-6.38,21.84,0.00%
015194,汇添富新兴消费股票C,股票型,2026-06-04,1.269,1.269,-1.25,-1.55,-8.57,-6.55,-12.12,-7.51,-6.07,-17.86,-12.6,-23.88,0.00%
016073,创金合信软件产业股票发起A,股票型,2026-06-04,1.0217,1.0217,-0.92,0.02,0.17,-6.09,-10.25,-7.66,6.18,-35.83,-10.98,2.17,0.15%
023098,安信消费医药股票C,股票型,2026-06-04,1.1846,1.1846,-1.42,-4.43,-12.26,-9.01,-13.17,-7.78,nan,nan,-12.9,8.19,0.00%
014758,民生加银医药健康股票C,股票型,2026-06-04,0.4072,0.4072,-1.09,-5.15,-15.29,-5.37,-19.56,-7.79,6.88,-19.22,-12.64,-47.01,0.00%
007548,易方达ESG责任投资股票,股票型,2026-06-04,1.4477,1.4477,-1.34,-0.49,-8.82,-10.53,-10.95,-8.03,-6.87,-1.17,-9.66,44.77,0.15%
001714,工银文体产业股票A,股票型,2026-06-04,2.885,3.074,-0.79,-0.38,-5.47,-6.3,-12.71,-8.12,8.7,2.96,-11.85,226.08,0.15%
016074,创金合信软件产业股票发起C,股票型,2026-06-04,0.995,0.995,-0.92,0.01,0.12,-6.2,-10.47,-8.13,4.29,-37.31,-11.17,-0.5,0.00%
004075,交银医药创新股票A,股票型,2026-06-04,2.1672,2.4022,-0.86,-5.02,-11.42,-0.81,-13.99,-8.38,4.95,-13.22,-8.86,136.85,0.15%
019916,富国医药创新股票A,股票型,2026-06-04,1.4155,1.4155,-0.97,-4.1,-15.53,-7.36,-24.45,-8.51,39.95,nan,-15.58,41.55,0.15%
010687,工银文体产业股票C,股票型,2026-06-04,2.792,2.792,-0.82,-0.39,-5.55,-6.43,-12.99,-8.7,7.43,1.12,-12.09,-9.99,0.00%
519673,银河康乐股票A,股票型,2026-06-04,2.284,2.284,-1.85,-4.4,-14.55,-13.88,-8.2,-8.79,11.2,-14.55,-6.28,128.4,0.15%
006603,嘉实互融精选股票A,股票型,2026-06-04,1.6447,1.6447,-1.35,-5.97,-16.76,-3.9,-20.98,-8.9,48.22,40.89,-14.64,64.47,0.15%
014046,交银医药创新股票C,股票型,2026-06-04,2.3052,2.3052,-0.87,-5.03,-11.47,-0.96,-14.25,-8.92,3.69,-14.78,-9.09,-31.66,0.00%
020331,红塔红土医药精选股票发起式A,股票型,2026-06-04,0.9798,1.0838,-1.43,-4.43,-11.79,-8.46,-16.11,-8.93,8.18,nan,-14.78,6.25,0.12%
019917,富国医药创新股票C,股票型,2026-06-04,1.3956,1.3956,-0.96,-4.11,-15.58,-7.5,-24.67,-9.05,38.19,nan,-15.79,39.56,0.00%
006228,中欧医疗创新股票A,股票型,2026-06-04,1.2474,1.2474,-0.37,-3.86,-15.19,-5.82,-20.06,-9.15,26.43,-14.92,-13.27,24.74,0.15%
020232,嘉实互融精选股票C,股票型,2026-06-04,1.6277,1.6277,-1.35,-5.97,-16.78,-3.98,-21.12,-9.2,47.09,nan,-14.76,27.92,0.00%
020332,红塔红土医药精选股票发起式C,股票型,2026-06-04,0.9755,1.0735,-1.42,-4.43,-11.82,-8.54,-16.27,-9.29,7.32,nan,-14.91,5.31,0.00%
016018,银河康乐股票C,股票型,2026-06-04,2.223,2.223,-1.85,-4.43,-14.63,-14.07,-8.52,-9.41,9.62,-16.33,-6.6,-19.66,0.00%
010196,易方达核心优势股票A,股票型,2026-06-04,0.6457,0.6457,-1.57,-0.69,-9.3,-10.48,-13.1,-9.7,-12.88,-9.54,-10.61,-35.43,0.15%
006981,中金新医药股票A,股票型,2026-06-04,1.3583,1.3583,-1.09,-4.6,-10.98,-6.52,-15.37,-9.78,-5.79,-20.47,-12.42,35.83,0.15%
006229,中欧医疗创新股票C,股票型,2026-06-04,1.177,1.177,-0.36,-3.87,-15.26,-6.01,-20.38,-9.86,24.34,-17.0,-13.56,17.7,0.00%
010197,易方达核心优势股票C,股票型,2026-06-04,0.6319,0.6319,-1.57,-0.71,-9.34,-10.57,-13.26,-10.06,-13.59,-10.65,-10.75,-36.81,0.00%
007005,中金新医药股票C,股票型,2026-06-04,1.3158,1.3158,-1.1,-4.61,-11.02,-6.61,-15.53,-10.14,-6.54,-21.42,-12.58,31.58,0.00%
008107,华商医药医疗行业股票,股票型,2026-06-04,0.9287,0.9287,-1.11,-4.5,-16.01,-9.45,-18.41,-10.25,-3.81,-14.42,-12.05,-7.13,0.15%
010801,长江量化消费精选股票A,股票型,2026-06-04,0.5939,0.5939,-0.4,-3.18,-8.07,-9.67,-16.12,-11.13,-6.78,-13.27,-17.08,-40.61,0.15%
010592,南方医药创新股票A,股票型,2026-06-04,0.5489,0.5489,-0.78,-4.87,-16.03,-5.43,-21.12,-11.38,4.21,-7.06,-11.92,-45.11,0.15%
010802,长江量化消费精选股票C,股票型,2026-06-04,0.5753,0.5753,-0.42,-3.2,-8.11,-9.8,-16.36,-11.66,-7.88,-14.8,-17.29,-42.47,0.00%
009874,九泰久睿量化股票A,股票型,2026-06-04,0.5638,0.5638,-1.21,-2.64,-9.98,-9.5,-14.56,-11.85,-10.39,-26.22,-12.93,-43.62,0.15%
009414,中银大健康股票A,股票型,2026-06-04,1.4049,1.4049,-1.13,-5.53,-16.31,-3.32,-18.25,-11.89,39.8,38.58,-11.22,40.49,0.15%
002387,工银沪港深股票A,股票型,2026-06-04,0.9328,1.0008,-1.18,-0.48,-4.81,-7.47,-17.52,-11.9,17.29,8.87,-13.85,-1.02,0.15%
010593,南方医药创新股票C,股票型,2026-06-04,0.5318,0.5318,-0.78,-4.88,-16.08,-5.58,-21.37,-11.91,2.96,-8.74,-12.14,-46.82,0.00%
014957,华富消费成长股票A,股票型,2026-06-04,0.7481,0.7481,-0.74,-2.5,-9.3,-12.44,-14.76,-11.99,-6.59,-18.9,-14.51,-25.19,0.15%
011418,汇添富消费精选两年持有股票A,股票型,2026-06-04,0.5705,0.5705,-0.92,-0.49,-7.7,-8.29,-16.56,-12.03,-7.57,-19.31,-14.31,-42.95,0.15%
011589,九泰天利量化A,股票型,2026-06-04,0.728,0.728,-1.79,-1.37,-8.53,-11.26,-11.83,-12.03,-6.67,-11.2,-10.99,-27.2,0.15%
010321,中银大健康股票C,股票型,2026-06-04,1.3745,1.3745,-1.13,-5.53,-16.34,-3.43,-18.42,-12.24,38.74,36.98,-11.37,13.64,0.00%
011419,汇添富消费精选两年持有股票C,股票型,2026-06-04,0.559,0.559,-0.94,-0.5,-7.74,-8.41,-16.73,-12.38,-8.32,-20.28,-14.46,-44.1,0.00%
007512,工银沪港深股票C,股票型,2026-06-04,0.8998,0.8998,-1.16,-0.49,-4.87,-7.63,-17.78,-12.45,15.83,6.86,-14.09,-17.72,0.00%
000991,工银战略转型股票A,股票型,2026-06-04,3.124,3.124,-1.26,-3.34,-9.48,-15.27,-15.68,-12.47,-9.0,-15.25,-13.75,212.4,0.15%
011590,九泰天利量化C,股票型,2026-06-04,0.7114,0.7114,-1.79,-1.39,-8.58,-11.37,-12.05,-12.48,-7.6,-12.52,-11.19,-28.86,0.00%
016399,九泰久睿量化股票C,股票型,2026-06-04,0.5469,0.5469,-1.21,-2.67,-10.05,-9.69,-14.89,-12.57,-11.83,-28.01,-13.23,-38.66,0.00%
014958,华富消费成长股票C,股票型,2026-06-04,0.7252,0.7252,-0.75,-2.51,-9.37,-12.62,-15.1,-12.69,-8.07,-20.82,-14.81,-27.48,0.00%
011923,大成消费精选股票A,股票型,2026-06-04,0.7396,0.7396,-1.74,-1.07,-6.5,-3.24,-8.99,-12.72,8.97,-1.86,-9.44,-26.04,0.15%
017479,广发医药精选股票A,股票型,2026-06-04,0.9683,0.9683,-1.13,-3.07,-14.46,-11.17,-18.2,-12.81,6.05,nan,-10.94,-3.17,0.15%
002300,长盛医疗量化股票A,股票型,2026-06-04,1.78,1.78,0.68,-3.89,-7.41,-3.99,-12.64,-12.87,-3.85,-11.95,-10.37,78.0,0.15%
012045,大成医药健康股票A,股票型,2026-06-04,0.5748,0.5748,-0.45,-3.88,-8.13,-3.3,-15.17,-12.87,-4.25,-20.42,-9.55,-42.52,0.15%
014589,招商成长先导股票A,股票型,2026-06-04,0.6974,0.6974,-0.67,-4.67,-12.42,-8.75,-20.38,-12.89,-0.07,-28.67,-14.86,-30.26,0.15%
011473,工银战略转型股票C,股票型,2026-06-04,3.043,3.043,-1.23,-3.34,-9.52,-15.35,-15.89,-12.91,-9.89,-16.52,-13.92,-5.35,0.00%
000913,农银医疗保健股票,股票型,2026-06-04,1.4478,1.4478,-0.55,-4.76,-10.38,-2.14,-17.79,-13.03,-3.78,-20.55,-10.11,44.78,0.15%
012046,大成医药健康股票C,股票型,2026-06-04,0.5641,0.5641,-0.44,-3.87,-8.16,-3.39,-15.33,-13.2,-5.0,-21.36,-9.7,-43.59,0.00%
001717,工银前沿医疗股票A,股票型,2026-06-04,2.732,2.732,-0.58,-4.04,-11.98,-2.08,-17.04,-13.24,-5.17,-22.19,-11.27,173.2,0.15%
017480,广发医药精选股票C,股票型,2026-06-04,0.9542,0.9542,-1.14,-3.08,-14.51,-11.28,-18.41,-13.24,4.98,nan,-11.13,-4.58,0.00%
018009,长盛医疗量化股票C,股票型,2026-06-04,1.7464,1.7464,0.68,-3.91,-7.47,-4.13,-12.91,-13.39,-4.99,-13.53,-10.6,-12.37,0.00%
011926,大成消费精选股票C,股票型,2026-06-04,0.7102,0.7102,-1.73,-1.07,-6.56,-3.44,-9.34,-13.42,7.2,-4.22,-9.74,-28.98,0.00%
013940,东吴医疗服务股票A,股票型,2026-06-04,0.5944,0.5944,-0.73,-4.24,-9.68,-1.13,-16.74,-13.44,19.24,-11.56,-6.86,-40.56,0.15%
005237,银华医疗健康量化优选A,股票型,2026-06-04,1.0434,1.0434,-0.94,-3.82,-11.75,-6.15,-15.45,-13.48,-7.78,-27.08,-12.03,4.34,0.15%
014590,招商成长先导股票C,股票型,2026-06-04,0.6766,0.6766,-0.68,-4.68,-12.49,-8.94,-20.69,-13.58,-1.59,-30.31,-15.15,-32.34,0.00%
013941,东吴医疗服务股票C,股票型,2026-06-04,0.5885,0.5885,-0.73,-4.23,-9.74,-1.21,-16.86,-13.67,18.63,-12.16,-6.99,-41.15,0.00%
010685,工银前沿医疗股票C,股票型,2026-06-04,2.645,2.645,-0.53,-4.03,-12.01,-2.18,-17.27,-13.73,-6.27,-23.55,-11.45,-19.36,0.00%
003230,创金合信医疗保健股票A,股票型,2026-06-04,1.6003,1.549,-1.12,-7.22,-16.98,-9.32,-23.84,-13.8,-4.08,-25.02,-16.95,54.9,0.15%
005238,银华医疗健康量化优选C,股票型,2026-06-04,1.0115,1.0115,-0.93,-3.81,-11.77,-6.24,-15.62,-13.81,-8.51,-27.94,-12.17,1.15,0.00%
016551,诺德策略回报股票A,股票型,2026-06-04,0.8119,0.8119,-0.34,-2.25,-12.16,-7.04,-21.68,-13.89,0.26,-8.52,-12.74,-18.82,0.15%
010815,农银新兴消费股票,股票型,2026-06-04,0.4963,0.4963,-1.76,-1.06,-5.86,-3.71,-9.22,-13.99,-20.31,-22.05,-8.28,-50.37,0.15%
011601,前海开源公共卫生股票A,股票型,2026-06-04,0.3465,0.3465,-1.45,-6.12,-14.11,-10.63,-21.21,-14.06,0.29,-28.92,-15.84,-65.35,0.15%
011602,前海开源公共卫生股票C,股票型,2026-06-04,0.3395,0.3395,-1.45,-6.14,-14.14,-10.7,-21.36,-14.38,-0.5,-29.74,-15.97,-66.05,0.00%
003231,创金合信医疗保健股票C,股票型,2026-06-04,1.5238,1.3918,-1.12,-7.23,-17.04,-9.49,-24.11,-14.4,-5.41,-26.59,-17.19,39.18,0.00%
016552,诺德策略回报股票C,股票型,2026-06-04,0.7942,0.7942,-0.35,-2.26,-12.21,-7.19,-21.92,-14.41,-0.95,-10.19,-12.96,-20.59,0.00%
001915,宝盈医疗健康沪港深股票A,股票型,2026-06-04,1.695,1.771,-0.59,-4.78,-14.87,-0.88,-20.39,-14.7,3.42,-0.45,-10.17,77.8,0.15%
016725,农银品质农业股票A,股票型,2026-06-04,0.6971,0.6971,-2.19,-3.02,-12.74,-15.81,-10.09,-14.76,-19.95,-22.03,-11.98,-30.29,0.12%
009875,天弘甄选食品饮料股票A,股票型,2026-06-04,0.7898,0.7898,-1.88,-1.29,-9.03,-9.4,-11.94,-14.98,-16.82,-23.87,-13.06,-21.02,0.12%
015139,泰康医疗健康股票发起A,股票型,2026-06-04,0.8441,0.8441,-0.02,-1.33,-3.73,-8.16,-8.71,-14.98,-19.85,-29.48,-7.13,-15.59,0.15%
000761,国富健康优质生活股票,股票型,2026-06-04,1.3279,1.3279,-0.61,-1.0,-8.67,-12.78,-15.18,-15.04,5.26,-12.56,-14.48,32.79,0.15%
016726,农银品质农业股票C,股票型,2026-06-04,0.6867,0.6867,-2.19,-3.04,-12.78,-15.9,-10.27,-15.11,-20.59,-22.97,-12.13,-31.33,0.00%
009876,天弘甄选食品饮料股票C,股票型,2026-06-04,0.7805,0.7805,-1.89,-1.29,-9.04,-9.44,-12.04,-15.15,-17.16,-24.34,-13.13,-21.95,0.00%
004851,广发医疗保健股票A,股票型,2026-06-04,1.631,1.631,-0.66,-3.68,-11.77,-2.67,-14.2,-15.16,-3.92,-19.5,-7.07,63.1,0.15%
020437,宝盈医疗健康沪港深股票C,股票型,2026-06-04,1.671,1.671,-0.59,-4.79,-14.92,-1.07,-20.66,-15.22,2.2,nan,-10.4,7.39,0.00%
022081,景顺长城医疗产业股票A,股票型,2026-06-04,1.0683,1.0683,-0.81,-2.51,-12.53,-2.2,-17.5,-15.37,nan,nan,-9.52,6.84,0.15%
015140,泰康医疗健康股票发起C,股票型,2026-06-04,0.8265,0.8265,-0.04,-1.34,-3.78,-8.28,-8.94,-15.4,-20.68,-30.56,-7.33,-17.35,0.00%
009954,华银优选成长股票,股票型,2026-06-04,0.7844,0.7844,-2.43,-2.27,-10.45,-12.55,-19.99,-15.47,-28.38,-40.2,-19.85,-21.56,0.15%
009163,广发医疗保健股票C,股票型,2026-06-04,1.5913,1.5913,-0.66,-3.69,-11.8,-2.77,-14.38,-15.5,-4.69,-20.47,-7.22,-13.99,0.00%
022301,安信医药创新股票型发起A,股票型,2026-06-04,0.9212,0.9212,-1.31,-6.57,-18.45,-12.96,-26.39,-15.51,nan,nan,-21.18,-7.88,0.15%
022082,景顺长城医疗产业股票C,股票型,2026-06-04,1.0628,1.0628,-0.81,-2.52,-12.57,-2.3,-17.67,-15.69,nan,nan,-9.68,6.29,0.00%
004040,金鹰医疗健康产业A,股票型,2026-06-04,0.9291,1.2291,-0.21,-4.36,-6.22,4.6,-7.27,-15.92,-3.19,-32.22,-1.67,4.65,0.12%
022302,安信医药创新股票型发起C,股票型,2026-06-04,0.9137,0.9137,-1.3,-6.57,-18.49,-13.07,-26.58,-15.93,nan,nan,-21.35,-8.63,0.00%
004041,金鹰医疗健康产业C,股票型,2026-06-04,0.951,1.261,-0.22,-4.36,-6.26,4.51,-7.45,-16.26,-3.97,-33.04,-1.84,6.98,0.00%
004805,长信消费精选量化股票A,股票型,2026-06-04,0.8332,0.8332,-1.92,-3.43,-12.86,-9.58,-15.62,-16.66,-30.79,-40.98,-13.46,-16.68,0.15%
006671,广发消费升级股票,股票型,2026-06-04,0.976,0.976,-1.34,-0.3,-7.39,-10.34,-17.69,-16.82,-10.21,-20.28,-16.35,-2.4,0.15%
013152,长信消费精选量化股票C,股票型,2026-06-04,0.8172,0.8172,-1.92,-3.44,-12.9,-9.66,-15.79,-16.98,-31.33,-41.68,-13.61,-57.21,
006926,长城量化精选股票A,股票型,2026-06-04,0.7199,0.7199,-1.38,-2.09,-5.97,-6.36,-16.19,-17.05,-35.31,-45.13,-12.76,-28.01,0.15%
010387,易方达医药生物股票A,股票型,2026-06-04,0.6628,0.6628,-1.12,-4.65,-18.15,-9.72,-25.98,-17.41,6.68,4.1,-17.14,-33.72,0.15%
011463,长城量化精选股票C,股票型,2026-06-04,0.701,0.701,-1.39,-2.11,-6.02,-6.48,-16.41,-17.46,-35.95,-45.95,-12.94,-48.7,0.00%
015052,东方红医疗升级股票发起A,股票型,2026-06-04,1.1652,1.1652,-1.24,-7.71,-16.81,-7.11,-23.95,-17.46,15.07,10.7,-17.4,16.52,0.15%
110022,易方达消费行业股票,股票型,2026-06-04,2.826,2.826,-1.09,-1.09,-9.8,-11.05,-20.21,-17.56,-23.52,-24.2,-17.92,182.6,0.15%
010388,易方达医药生物股票C,股票型,2026-06-04,0.6485,0.6485,-1.11,-4.65,-18.18,-9.81,-26.12,-17.72,5.84,2.9,-17.27,-35.15,0.00%
005505,前海开源中药股票A,股票型,2026-06-04,1.8134,1.8134,-1.05,0.45,-6.01,-9.06,-13.18,-17.73,-26.8,-36.29,-12.22,81.34,0.15%
015053,东方红医疗升级股票发起C,股票型,2026-06-04,1.1412,1.1412,-1.24,-7.72,-16.85,-7.23,-24.14,-17.88,13.96,9.05,-17.58,14.12,0.00%
005506,前海开源中药股票C,股票型,2026-06-04,1.7816,1.7816,-1.05,0.45,-6.04,-9.12,-13.29,-17.94,-27.17,-36.77,-12.31,78.16,0.00%
005106,银华农业产业股票发起式A,股票型,2026-06-04,1.0795,1.0795,-3.38,-4.55,-17.48,-16.94,-14.83,-17.95,-35.76,-35.6,-16.29,7.95,0.15%
014064,银华农业产业股票发起式C,股票型,2026-06-04,1.0702,1.0702,-3.38,-4.55,-17.49,-16.98,-14.91,-18.1,-36.02,-35.98,-16.35,-51.89,0.00%
008166,工银消费股票A,股票型,2026-06-04,1.0635,1.0635,-1.37,-0.39,-7.07,-10.04,-16.58,-18.4,-1.19,-5.17,-14.98,6.35,0.15%
018045,东方创新医疗股票A,股票型,2026-06-04,0.7776,0.7776,-1.72,-5.11,-17.75,-10.31,-27.78,-18.76,-4.15,-22.24,-21.94,-22.24,0.15%
008167,工银消费股票C,股票型,2026-06-04,1.0108,1.0108,-1.38,-0.41,-7.15,-10.23,-16.92,-19.06,-2.85,-7.5,-15.27,1.08,0.00%
540009,汇丰晋信消费红利股票,股票型,2026-06-04,0.6711,1.6641,-1.96,-2.57,-11.17,-13.16,-15.2,-19.08,-12.38,-13.08,-15.73,55.39,0.15%
018046,东方创新医疗股票C,股票型,2026-06-04,0.7648,0.7648,-1.72,-5.12,-17.79,-10.42,-27.96,-19.17,-5.21,-23.5,-22.1,-23.52,0.00%
009162,富国医药成长30股票A,股票型,2026-06-04,0.8366,0.8366,0.04,-4.26,-12.3,-5.69,-25.52,-19.18,8.23,-0.62,-16.0,-16.34,0.15%
004189,华商消费行业股票,股票型,2026-06-04,0.9244,0.658,-2.69,-2.78,-8.28,-11.92,-18.88,-19.27,-25.09,-28.07,-17.24,-34.2,0.15%
005235,银华食品饮料量化股票发起式A,股票型,2026-06-04,1.4503,1.4503,-1.63,-2.06,-9.71,-9.87,-16.01,-19.65,-21.98,-31.94,-14.38,45.03,0.15%
003190,创金合信消费主题股票A,股票型,2026-06-04,1.5969,1.5198,-1.37,-0.9,-11.67,-14.54,-14.08,-19.72,-20.86,-29.93,-16.78,51.98,0.15%
000867,华宝品质生活股票,股票型,2026-06-04,1.179,1.229,-1.17,-0.51,-7.17,-8.75,-16.09,-19.85,-22.94,-32.74,-13.63,21.94,0.15%
020458,平安医药精选股票A,股票型,2026-06-04,1.3536,1.3536,-1.2,-6.27,-17.89,-5.69,-24.48,-19.96,nan,nan,-15.85,35.36,0.15%
005236,银华食品饮料量化股票发起式C,股票型,2026-06-04,1.4096,1.4096,-1.63,-2.06,-9.75,-9.96,-16.18,-19.97,-22.6,-32.75,-14.52,40.96,0.00%
003191,创金合信消费主题股票C,股票型,2026-06-04,1.511,1.4267,-1.37,-0.91,-11.73,-14.69,-14.38,-20.28,-21.96,-31.39,-17.03,42.67,0.00%
020459,平安医药精选股票C,股票型,2026-06-04,1.3439,1.3439,-1.19,-6.28,-17.94,-5.84,-24.7,-20.42,nan,nan,-16.06,34.39,0.00%
009265,易方达消费精选股票,股票型,2026-06-04,0.7417,0.7417,-1.3,1.2,-7.19,-11.73,-22.67,-20.51,-11.35,-14.88,-20.14,-25.83,0.15%
020142,路博迈中国医疗健康股票发起A,股票型,2026-06-04,0.7487,0.7487,-1.69,-8.16,-21.34,-15.72,-24.3,-20.74,-21.65,nan,-18.69,-25.13,0.15%
006675,宝盈品牌消费股票A,股票型,2026-06-04,1.0197,1.2747,-1.73,-2.28,-8.78,-8.26,-15.08,-20.97,-11.96,-1.95,-13.72,24.7,0.15%
022690,华安医药生物股票发起式A,股票型,2026-06-04,1.2747,1.2747,-1.19,-5.14,-17.53,-10.77,-28.73,-21.04,nan,nan,-19.42,27.47,0.15%
519714,交银消费新驱动股票,股票型,2026-06-04,1.055,3.206,-1.68,-1.03,-9.67,-8.74,-14.78,-21.09,-21.15,-35.7,-12.3,254.66,0.15%
020143,路博迈中国医疗健康股票发起C,股票型,2026-06-04,0.7372,0.7372,-1.69,-8.16,-21.45,-15.93,-24.57,-21.27,-22.64,nan,-18.94,-26.28,0.00%
022691,华安医药生物股票发起式C,股票型,2026-06-04,1.267,1.267,-1.19,-5.15,-17.57,-10.86,-28.88,-21.37,nan,nan,-19.56,26.7,0.00%
006676,宝盈品牌消费股票C,股票型,2026-06-04,0.9712,1.2165,-1.72,-2.29,-8.84,-8.45,-15.42,-21.61,-12.7,-3.56,-14.02,18.77,0.00%
011013,长城消费30股票A,股票型,2026-06-04,0.4701,0.4701,-0.93,-0.82,-7.02,-10.68,-19.09,-22.64,-19.52,-28.49,-17.73,-52.99,0.15%
002621,中欧消费主题股票A,股票型,2026-06-04,1.2035,1.2035,-1.51,-2.57,-10.13,-13.83,-19.57,-23.05,-27.42,-34.04,-17.37,20.35,0.15%
011014,长城消费30股票C,股票型,2026-06-04,0.4559,0.4559,-0.93,-0.85,-7.09,-10.84,-19.34,-23.11,-20.51,-29.79,-17.94,-54.41,0.00%
005970,国泰消费优选股票,股票型,2026-06-04,1.7367,1.7367,-1.67,-0.38,-9.66,-9.7,-17.19,-23.13,-2.28,-8.52,-16.57,73.67,0.15%
399011,中海医疗保健主题股票A,股票型,2026-06-04,0.875,2.455,-0.91,-5.2,-12.59,-5.61,-16.51,-23.58,-17.53,-36.36,-12.41,120.44,0.15%
002697,中欧消费主题股票C,股票型,2026-06-04,1.1472,1.1472,-1.51,-2.58,-10.19,-14.0,-19.89,-23.66,-28.57,-35.6,-17.65,14.72,0.00%
017921,中海医疗保健主题股票C,股票型,2026-06-04,0.865,0.865,-0.8,-5.15,-12.63,-5.67,-16.67,-23.86,-18.16,-37.05,-12.45,-41.67,0.00%
005620,中欧品质消费股票A,股票型,2026-06-04,0.9045,1.1595,-0.89,-0.57,-9.44,-14.97,-19.2,-25.82,-18.65,-25.29,-16.9,1.79,0.15%
005621,中欧品质消费股票C,股票型,2026-06-04,0.8526,1.0916,-0.88,-0.57,-9.51,-15.15,-19.47,-26.38,-19.9,-27.03,-17.13,-4.56,0.00%
003634,嘉实农业产业股票A,股票型,2026-06-04,1.0899,1.0899,-2.4,-2.53,-14.7,-17.56,-18.36,-27.33,-34.13,-36.82,-18.59,8.99,0.15%
020140,国寿安保品质消费股票发起式A,股票型,2026-06-04,0.7073,0.7073,-0.14,-1.85,-8.81,-14.04,-15.81,-27.6,-30.9,nan,-14.84,-29.27,0.12%
015468,嘉实农业产业股票C,股票型,2026-06-04,0.4945,0.4945,-2.41,-2.54,-14.76,-17.68,-18.6,-27.76,-34.91,-37.95,-18.79,-50.55,0.00%
020141,国寿安保品质消费股票发起式C,股票型,2026-06-04,0.7003,0.7003,-0.14,-1.85,-8.84,-14.14,-16.01,-27.95,-31.58,nan,-15.02,-29.97,0.00%
009476,建信食品饮料行业股票A,股票型,2026-06-04,0.6015,0.6015,-2.05,-1.91,-10.01,-13.23,-23.45,-28.08,-41.91,-43.6,-20.26,-39.85,0.15%
010585,创金合信医药消费股票A,股票型,2026-06-04,0.3647,0.3647,-1.25,-6.25,-15.32,-10.68,-20.49,-28.24,-30.63,-45.58,-17.64,-63.53,0.90%
014864,建信食品饮料行业股票C,股票型,2026-06-04,0.5908,0.5908,-2.04,-1.89,-10.02,-13.3,-23.59,-28.35,-42.36,-44.26,-20.38,-47.94,0.00%
010586,创金合信医药消费股票C,股票型,2026-06-04,0.3548,0.3548,-1.25,-6.26,-15.36,-10.79,-20.68,-28.58,-31.31,-46.4,-17.81,-64.52,0.00%
007965,民生加银品质消费股票A,股票型,2026-06-04,0.6206,0.6206,-2.19,-4.3,-13.52,-11.66,-24.68,-28.61,-26.38,-32.86,-19.64,-37.94,0.15%
007966,民生加银品质消费股票C,股票型,2026-06-04,0.6071,0.6071,-2.21,-4.3,-13.56,-11.76,-24.85,-28.9,-26.78,-33.5,-19.79,-39.29,0.00%
017870,光大消费主题股票C,股票型,2026-06-04,0.8089,0.8089,-1.16,-2.21,-12.5,-16.14,-22.41,-29.16,-22.17,-40.84,-22.04,-49.33,0.00%
008234,光大消费主题股票A,股票型,2026-06-04,0.8133,0.8133,-1.15,-2.2,-12.48,-16.08,-22.33,-29.38,-22.19,-40.59,-21.97,-18.67,0.15%
006604,嘉实消费精选股票A,股票型,2026-06-04,1.2032,1.2032,-1.33,-0.46,-11.01,-14.04,-19.33,-31.43,-12.53,-28.21,-17.74,20.32,0.15%
006605,嘉实消费精选股票C,股票型,2026-06-04,1.1593,1.1593,-1.34,-0.46,-11.05,-14.15,-19.54,-31.77,-13.38,-29.26,-17.91,15.93,0.00%
005433,申万菱信医药先锋股票A,股票型,2026-06-04,0.3495,0.3495,-1.74,-5.54,-19.66,-13.79,-28.51,-31.82,-37.06,-61.3,-21.53,-65.05,0.15%
009852,银华品质消费股票A,股票型,2026-06-04,0.613,0.613,-1.24,-1.43,-10.76,-13.23,-20.85,-32.08,-6.53,-14.97,-18.19,-38.7,0.15%
015171,申万菱信医药先锋股票C,股票型,2026-06-04,0.3427,0.3427,-1.75,-5.57,-19.7,-13.89,-28.66,-32.26,-37.74,-61.87,-21.67,-57.7,0.00%
023948,银华品质消费股票C,股票型,2026-06-04,0.6093,0.6093,-1.23,-1.44,-10.88,-13.41,-21.1,-32.42,nan,nan,-18.42,-13.64,0.00%
024153,华安消费机遇股票发起式A,股票型,2026-06-04,1.2511,1.2511,4.39,0.31,18.34,24.13,34.85,nan,nan,nan,29.1,25.11,0.15%
024154,华安消费机遇股票发起式C,股票型,2026-06-04,1.2468,1.2468,4.39,0.31,18.29,24.0,34.57,nan,nan,nan,28.87,24.68,0.00%
024452,博时卓睿成长股票A,股票型,2026-06-04,0.9477,0.9477,-1.75,-4.29,-9.88,-15.87,-5.06,nan,nan,nan,-8.95,-5.23,0.15%
024453,博时卓睿成长股票C,股票型,2026-06-04,0.9422,0.9422,-1.75,-4.31,-9.93,-16.0,-5.34,nan,nan,nan,-9.19,-5.78,0.00%
024682,民生加银成长优选股票C,股票型,2026-06-04,0.9823,0.9823,0.49,3.01,12.16,25.45,24.23,nan,nan,nan,22.39,30.99,0.00%
024710,中金精选股票C,股票型,2026-06-04,2.0619,2.0619,-1.8,-4.04,-14.22,-12.97,-2.16,nan,nan,nan,-8.65,23.21,0.00%
