ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
930050.CSI,20251113,1820.1947,1787.2861,1820.612,1787.2861,1787.9473,32.2474,1.8036,42557399.31,145681430.974
930050.CSI,20251114,1795.8782,1807.7388,1820.0581,1795.8782,1820.1947,-24.3165,-1.3359,37110319.67,116677677.863
930050.CSI,20251117,1778.1309,1784.6474,1785.8698,1771.2418,1795.8782,-17.7473,-0.9882,37622566.8,116036922.06
930050.CSI,20251118,1769.1816,1773.8215,1783.1866,1762.7675,1778.1309,-8.9493,-0.5033,37610528.62,115760865.912
930050.CSI,20251119,1775.9374,1770.6987,1785.4343,1770.4984,1769.1816,6.7558,0.3819,36635084.52,100763065.52
930050.CSI,20251120,1761.0597,1783.4249,1783.995,1758.4503,1775.9374,-14.8777,-0.8377,35373299.77,104020842.435
930050.CSI,20251121,1728.2344,1745.4636,1752.5945,1725.3833,1761.0597,-32.8253,-1.864,44487619.68,128955014.623
930050.CSI,20251124,1729.6741,1737.4406,1739.5163,1719.9119,1728.2344,1.4397,0.0833,36959716.24,107882131.194
930050.CSI,20251125,1741.0881,1740.2897,1749.2925,1734.9159,1729.6741,11.414,0.6599,32441878.26,97362985.456
930050.CSI,20251126,1748.4564,1744.9978,1751.9397,1742.7474,1741.0881,7.3683,0.4232,30065292.46,93547625.155
930050.CSI,20251127,1744.1603,1749.1936,1757.145,1741.1063,1748.4564,-4.2961,-0.2457,30267875.98,100197575.866
