ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000688.SH,20250425,1004.5718,1003.8714,1011.5889,997.9781,1003.3159,1.2559,0.1252,3886927.0,20273706.756
000688.SH,20250428,1002.8319,1004.0481,1008.5892,997.9048,1004.5718,-1.7399,-0.1732,3572348.0,18698563.913
000688.SH,20250429,1003.8667,996.9668,1005.7063,994.2178,1002.8319,1.0348,0.1032,4004222.0,18713607.629
000688.SH,20250430,1012.4165,1000.6509,1014.3741,1000.6509,1003.8667,8.5498,0.8517,5521387.0,26295606.26
000688.SH,20250506,1026.5205,1016.4373,1027.022,1013.5801,1012.4165,14.104,1.3931,5396841.0,27521096.69
000688.SH,20250507,1030.1857,1044.1727,1044.573,1021.7913,1026.5205,3.6652,0.3571,5556163.0,27590484.959
000688.SH,20250508,1026.4389,1024.9656,1030.0854,1022.4932,1030.1857,-3.7468,-0.3637,4399338.0,21702341.6
000688.SH,20250509,1006.3189,1020.7872,1020.7872,1006.3189,1026.4389,-20.12,-1.9602,4559588.0,23619030.336
000688.SH,20250512,1011.2314,1008.9605,1016.7265,1004.4883,1006.3189,4.9125,0.4882,5127871.0,26523876.386
000688.SH,20250513,1009.6822,1020.3427,1021.5305,1009.6336,1011.2314,-1.5492,-0.1532,5850734.0,22751576.354
000688.SH,20250514,1013.772,1014.0953,1021.3932,1006.512,1009.6822,4.0898,0.4051,4867945.0,21853068.151
000688.SH,20250515,1000.9687,1011.5736,1011.6901,999.2574,1013.772,-12.8033,-1.2629,3808564.0,18253497.848
000688.SH,20250516,995.2366,997.4476,999.4145,991.4175,1000.9687,-5.7321,-0.5727,3635157.0,17183726.305
000688.SH,20250519,995.2547,994.2807,998.623,985.9843,995.2366,0.0181,0.0018,4313331.0,17660736.522
000688.SH,20250520,997.6773,995.7522,1002.0,993.6913,995.2547,2.4226,0.2434,3659943.0,17515022.164
000688.SH,20250521,995.4867,996.6556,999.9636,993.7355,997.6773,-2.1906,-0.2196,3985852.0,17383219.851
000688.SH,20250522,990.7112,994.0786,1000.3843,989.0552,995.4867,-4.7755,-0.4797,3483059.0,16440068.029
000688.SH,20250523,980.5781,989.7112,997.0176,980.5781,990.7112,-10.1331,-1.0228,3966570.0,18695831.619
000688.SH,20250526,982.2605,982.0651,985.4719,978.1416,980.5781,1.6824,0.1716,3329971.0,16183737.692
000688.SH,20250527,972.9197,982.0188,983.4292,972.673,982.2605,-9.3408,-0.9509,3462665.0,16420107.841
000688.SH,20250528,970.6401,973.9044,975.8556,969.6765,972.9197,-2.2796,-0.2343,2998876.0,14636467.981
000688.SH,20250529,986.302,972.2574,986.4465,970.6918,970.6401,15.6619,1.6136,3588304.0,17867661.051
000688.SH,20250530,977.0265,981.3464,981.3464,974.1135,986.302,-9.2755,-0.9404,3491034.0,17632791.558
000688.SH,20250603,981.7102,977.2298,987.6213,976.1051,977.0265,4.6837,0.4794,5885200.0,23096823.932
000688.SH,20250604,986.1106,982.3641,988.1641,981.6151,981.7102,4.4004,0.4482,3883379.0,18281798.87
000688.SH,20250605,996.4072,987.5294,997.9318,982.8536,986.1106,10.2966,1.0442,4160004.0,21630244.068
000688.SH,20250606,991.6422,995.3149,995.7039,989.1549,996.4072,-4.765,-0.4782,3692986.0,17534384.398
000688.SH,20250609,997.6118,991.3076,1002.4007,989.5266,991.6422,5.9696,0.602,4288596.0,19531471.64
000688.SH,20250610,982.9043,1004.5543,1004.7772,978.7872,997.6118,-14.7075,-1.4743,5790864.0,31553163.286
000688.SH,20250611,980.9328,982.598,990.1367,980.293,982.9043,-1.9715,-0.2006,4316856.0,21328053.412
000688.SH,20250612,977.9731,978.6861,982.1248,974.6293,980.9328,-2.9597,-0.3017,4688914.0,22227388.299
000688.SH,20250613,972.9408,971.6949,978.4201,966.8723,977.9731,-5.0323,-0.5146,9098951.0,34036177.96
000688.SH,20250616,970.8914,968.1859,975.541,968.1859,972.9408,-2.0494,-0.2106,4908353.0,22286789.206
000688.SH,20250617,963.0834,971.5345,972.1992,960.6403,970.8914,-7.808,-0.8042,4445141.0,20720637.924
000688.SH,20250618,968.1791,962.2448,971.7958,960.0196,963.0834,5.0957,0.5291,4188414.0,20442748.517
000688.SH,20250619,962.9431,966.917,974.4831,960.54,968.1791,-5.236,-0.5408,4056253.0,19631901.756
000688.SH,20250620,957.8718,963.7834,967.9811,956.8707,962.9431,-5.0713,-0.5266,4374142.0,18132954.872
000688.SH,20250623,961.4888,952.3254,966.1918,952.3254,957.8718,3.617,0.3776,4664690.0,24994968.476
000688.SH,20250624,978.7142,963.7903,980.5197,963.7903,961.4888,17.2254,1.7915,4955202.0,26980344.676
000688.SH,20250625,995.6097,979.9713,996.6607,976.16,978.7142,16.8955,1.7263,5760879.0,32673753.459
000688.SH,20250626,989.9724,995.5748,1005.8948,989.9724,995.6097,-5.6373,-0.5662,5250056.0,30735304.492
000688.SH,20250627,988.2112,996.6835,998.5755,987.8312,989.9724,-1.7612,-0.1779,4973668.0,27908260.434
000688.SH,20250630,1003.4137,992.2969,1004.4714,992.2969,988.2112,15.2025,1.5384,5736739.0,29554501.334
