ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399006.SZ,20250417,1908.7764,1893.0173,1923.5295,1892.4739,1907.1095,1.6669,0.0874,16036246.68,53090023.08855
399006.SZ,20250418,1913.9698,1904.9937,1917.5927,1898.7804,1908.7764,5.1934,0.2721,15812819.42,51696818.25717
399006.SZ,20250421,1944.3179,1910.9041,1947.5621,1901.8129,1913.9698,30.3481,1.5856,19417202.42,63644305.75254
399006.SZ,20250422,1928.4315,1933.8318,1939.6876,1923.3743,1944.3179,-15.8864,-0.8171,19887890.44,63204644.11725
399006.SZ,20250423,1949.1625,1950.4353,1962.6781,1935.6807,1928.4315,20.731,1.075,22863053.51,81673370.19152
399006.SZ,20250424,1935.8577,1946.2303,1958.2161,1930.9018,1949.1625,-13.3048,-0.6826,19081517.77,65755288.37052
399006.SZ,20250425,1947.1863,1941.8149,1960.6339,1937.7056,1935.8577,11.3286,0.5852,20884802.12,73707357.01706
399006.SZ,20250428,1934.4567,1951.1599,1951.1599,1930.064,1947.1863,-12.7296,-0.6537,17859982.39,60844246.33662
399006.SZ,20250429,1931.9416,1929.2716,1941.1749,1923.8561,1934.4567,-2.5151,-0.13,18114891.69,61563238.13715
399006.SZ,20250430,1948.0295,1936.1224,1954.6234,1931.8358,1931.9416,16.0879,0.8327,18690660.99,65141223.40493
399006.SZ,20250506,1986.4092,1966.9679,1988.0507,1964.4576,1948.0295,38.3797,1.9702,24874857.85,86256385.71845
399006.SZ,20250507,1996.51,2024.301,2035.4745,1982.3744,1986.4092,10.1008,0.5085,28977290.41,102406979.48514
399006.SZ,20250508,2029.4518,1994.0518,2036.1008,1991.6547,1996.51,32.9418,1.65,22374018.33,97158840.58354
399006.SZ,20250509,2011.7671,2028.4274,2028.4274,2004.4768,2029.4518,-17.6847,-0.8714,19768322.21,83652538.0985
399006.SZ,20250512,2064.7137,2042.9025,2066.3126,2038.3357,2011.7671,52.9466,2.6318,25221910.03,103801238.671
399006.SZ,20250513,2062.2609,2091.3494,2091.3494,2058.7414,2064.7137,-2.4528,-0.1188,24773041.08,97346617.06404
399006.SZ,20250514,2083.1421,2062.2744,2103.3691,2051.8225,2062.2609,20.8812,1.0125,28338147.02,106082690.69319
399006.SZ,20250515,2043.2467,2076.0422,2076.0422,2043.0969,2083.1421,-39.8954,-1.9152,22025407.67,78469820.80007
399006.SZ,20250516,2039.4452,2035.865,2050.8879,2035.865,2043.2467,-3.8015,-0.1861,18200120.19,66710535.41016
399006.SZ,20250519,2032.7561,2038.0477,2038.0477,2017.1675,2039.4452,-6.6891,-0.328,15537155.96,56605101.37365
