ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000688.SH,2026-03-03,1388.4095,1467.7635,1469.6029,1385.5927,1464.7717,-76.3622,-5.2132,14302403.0,88181853.374
000688.SH,2026-03-04,1381.5584,1380.1296,1407.0026,1376.1109,1388.4095,-6.8511,-0.4934,10705585.0,65494655.636
000688.SH,2026-03-05,1405.3534,1418.8825,1423.6123,1397.7554,1381.5584,23.795,1.7223,11006986.0,82290368.778
000688.SH,2026-03-06,1414.3943,1396.5937,1422.0013,1396.5937,1405.3534,9.0409,0.6433,9690549.0,60117751.953
000688.SH,2026-03-09,1390.4826,1373.8173,1398.2453,1351.8829,1414.3943,-23.9117,-1.6906,11840094.0,74328800.765
000688.SH,2026-03-10,1420.5388,1417.2591,1424.7192,1402.6308,1390.4826,30.0562,2.1616,12153403.0,65103795.254
000688.SH,2026-03-11,1401.0842,1421.3515,1427.095,1400.4468,1420.5388,-19.4546,-1.3695,12973679.0,65494494.433
000688.SH,2026-03-12,1383.6523,1397.7789,1412.525,1372.9747,1401.0842,-17.4319,-1.2442,11759193.0,62958786.927
000688.SH,2026-03-13,1373.6355,1374.6497,1392.4335,1365.6216,1383.6523,-10.0168,-0.7239,12002263.0,66780732.961
000688.SH,2026-03-16,1384.9865,1370.703,1386.5538,1349.2718,1373.6355,11.351,0.8263,10953762.0,73815884.502
000688.SH,2026-03-17,1354.1532,1386.2598,1390.8438,1354.1532,1384.9865,-30.8333,-2.2263,9184655.0,58419454.374
000688.SH,2026-03-18,1372.5764,1363.5398,1373.857,1348.2296,1354.1532,18.4232,1.3605,9799866.0,63648188.177
000688.SH,2026-03-19,1339.0339,1348.5527,1354.7206,1333.6804,1372.5764,-33.5425,-2.4438,11052923.0,62007186.929
000688.SH,2026-03-20,1318.3074,1344.9296,1347.3671,1317.4045,1339.0339,-20.7265,-1.5479,14091098.0,72635986.718
000688.SH,2026-03-23,1261.4377,1292.892,1305.7933,1254.848,1318.3074,-56.8697,-4.3138,14248101.0,73743206.134
000688.SH,2026-03-24,1290.7912,1281.579,1291.9183,1249.0112,1261.4377,29.3535,2.327,11716630.0,67331736.609
000688.SH,2026-03-25,1315.4122,1299.6309,1326.6494,1299.6263,1290.7912,24.621,1.9074,11005705.0,71581278.743
000688.SH,2026-03-26,1288.8073,1313.9654,1316.4554,1285.3839,1315.4122,-26.6049,-2.0226,8631770.0,55519453.245
000688.SH,2026-03-27,1300.756,1265.5306,1308.9447,1265.5306,1288.8073,11.9487,0.9271,8603070.0,52752422.375
000688.SH,2026-03-30,1289.7801,1278.9926,1294.5425,1269.319,1300.756,-10.9759,-0.8438,9357204.0,53432653.644
000688.SH,2026-03-31,1256.3269,1283.8988,1296.034,1256.3269,1289.7801,-33.4532,-2.5937,9583190.0,57608800.55
000688.SH,2026-04-01,1298.1981,1290.6375,1302.871,1282.3125,1256.3269,41.8712,3.3328,9826461.0,67776529.674
000688.SH,2026-04-02,1262.1815,1294.6302,1294.6302,1254.6247,1298.1981,-36.0166,-2.7744,7588114.0,52627584.676
000688.SH,2026-04-03,1256.2103,1270.9364,1272.8369,1254.7588,1262.1815,-5.9712,-0.4731,6706421.0,43238392.108
000688.SH,2026-04-07,1274.0145,1261.7112,1286.5296,1261.7112,1256.2103,17.8042,1.4173,6322349.0,58642407.634
000688.SH,2026-04-08,1352.6894,1317.2757,1352.6894,1316.6338,1274.0145,78.6749,6.1754,11422568.0,86413135.124
000688.SH,2026-04-09,1343.9462,1335.2874,1362.9072,1333.012,1352.6894,-8.7432,-0.6464,7846510.0,67718591.571
000688.SH,2026-04-10,1364.4946,1363.5766,1382.937,1362.3965,1343.9462,20.5484,1.529,8471659.0,75598570.047
000688.SH,2026-04-13,1375.2873,1358.463,1396.0028,1358.463,1364.4946,10.7927,0.791,9018894.0,79738287.786
000688.SH,2026-04-14,1405.0723,1398.3996,1409.8483,1387.4176,1375.2873,29.785,2.1657,9302659.0,91340078.269
000688.SH,2026-04-15,1406.3224,1415.3919,1433.3541,1399.7541,1405.0723,1.2501,0.089,9547663.0,96267871.084
000688.SH,2026-04-16,1422.2276,1406.3185,1424.1726,1402.1958,1406.3224,15.9052,1.131,10005771.0,86332967.075
000688.SH,2026-04-17,1423.3512,1414.8732,1433.795,1413.5763,1422.2276,1.1236,0.079,9635053.0,88251590.014
000688.SH,2026-04-20,1450.5209,1426.893,1451.3901,1426.0337,1423.3512,27.1697,1.9089,11275846.0,88429001.088
000688.SH,2026-04-21,1426.6766,1445.2037,1445.5388,1415.5994,1450.5209,-23.8443,-1.6438,9651570.0,80219232.238
000688.SH,2026-04-22,1451.1386,1420.7763,1451.461,1420.2444,1426.6766,24.462,1.7146,9805961.0,83400639.003
000688.SH,2026-04-23,1432.5924,1466.1239,1467.6994,1419.0094,1451.1386,-18.5462,-1.278,11446540.0,96366136.986
000688.SH,2026-04-24,1453.6854,1443.0367,1472.9573,1417.2057,1432.5924,21.093,1.4724,11413406.0,112276766.239
000688.SH,2026-04-27,1508.3848,1478.3137,1515.2824,1466.664,1453.6854,54.6994,3.7628,13560538.0,123536460.986
000688.SH,2026-04-28,1488.6607,1497.3219,1525.3419,1479.673,1508.3848,-19.7241,-1.3076,11925508.0,101929725.105
000688.SH,2026-04-29,1493.5045,1474.1167,1495.0091,1451.7122,1488.6607,4.8438,0.3254,11457221.0,96264961.874
000688.SH,2026-04-30,1571.0652,1511.3875,1580.515,1511.3875,1493.5045,77.5607,5.1932,15109612.0,143368848.802
000688.SH,2026-05-06,1656.946,1634.3133,1715.0814,1631.6506,1571.0652,85.8808,5.4664,18301048.0,202263525.062
000688.SH,2026-05-07,1678.8872,1663.1592,1682.2217,1646.9443,1656.946,21.9412,1.3242,13930063.0,147148539.118
000688.SH,2026-05-08,1640.4603,1653.3108,1655.5715,1625.608,1678.8872,-38.4269,-2.2888,15005074.0,134384676.003
000688.SH,2026-05-11,1716.6914,1687.6429,1727.3046,1669.7326,1640.4603,76.2311,4.6469,18294058.0,183091745.808
000688.SH,2026-05-12,1723.7836,1708.2111,1747.1719,1687.9631,1716.6914,7.0922,0.4131,16927089.0,163162220.282
000688.SH,2026-05-13,1770.1471,1684.3679,1771.4924,1677.5436,1723.7836,46.3635,2.6896,17773247.0,158688703.274
000688.SH,2026-05-14,1725.0932,1792.3419,1800.6062,1723.6985,1770.1471,-45.0539,-2.5452,21071023.0,170925244.425
000688.SH,2026-05-15,1696.2612,1724.3552,1769.8036,1669.9872,1725.0932,-28.832,-1.6713,21601214.0,191146069.966
000688.SH,2026-05-18,1709.9627,1690.3815,1748.104,1684.9005,1696.2612,13.7015,0.8077,15913956.0,152427297.016
000688.SH,2026-05-19,1775.1345,1697.4022,1776.2555,1670.3584,1709.9627,65.1718,3.8113,17104368.0,169324578.817
000688.SH,2026-05-20,1832.022,1764.2133,1835.2214,1764.2133,1775.1345,56.8875,3.2047,18452542.0,190386612.651
000688.SH,2026-05-21,1764.1744,1866.2869,1892.5952,1759.9386,1832.022,-67.8476,-3.7034,21274038.0,216374427.915
000688.SH,2026-05-22,1790.771,1790.7443,1797.6485,1747.1393,1764.1744,26.5966,1.5076,17603919.0,162025307.223
000688.SH,2026-05-25,1896.0369,1791.6697,1899.9669,1774.1938,1790.771,105.2659,5.8782,21497937.0,221953931.473
000688.SH,2026-05-26,1867.7088,1877.3883,1880.6484,1824.3223,1896.0369,-28.3281,-1.4941,19408885.0,193152885.293
000688.SH,2026-05-27,1815.4513,1875.4218,1901.9658,1809.7045,1867.7088,-52.2575,-2.7979,21609699.0,192835609.775
000688.SH,2026-05-28,1844.2493,1805.1129,1854.5202,1796.0352,1815.4513,28.798,1.5863,21540080.0,177051079.006
000688.SH,2026-05-29,1751.3234,1850.2728,1855.256,1727.6214,1844.2493,-92.9259,-5.0387,23431374.0,182139564.47
000688.SH,2026-06-01,1663.6935,1751.2315,1753.0202,1662.8205,1751.3234,-87.6299,-5.0036,16941834.0,149900665.084
000688.SH,2026-06-02,1690.558,1676.3085,1710.9798,1641.1672,1663.6935,26.8645,1.6148,15576220.0,133709243.864
000688.SH,2026-06-03,1726.1806,1697.6587,1776.2018,1697.3597,1690.558,35.6226,2.1072,16825554.0,166311010.814
000688.SH,2026-06-04,1738.0589,1700.3123,1759.9844,1697.221,1726.1806,11.8783,0.6881,14967701.0,132618434.558
